"04","001","666","0001 ","0033","X","0578","3313",1,33
"04","001","666","0001 ","0034","X","0022","3017",1,1
"04","001","666","0001 ","0034","X","0069","3037",1,4
"04","001","666","0001 ","0034","X","0201","3101",1,8
"04","001","666","0001 ","0034","X","0217","3113",1,13
"04","001","666","0001 ","0034","X","0231","3115",4,0
"04","001","666","0001 ","0034","X","0231","3116",1,0
"04","001","666","0001 ","0034","X","0231","3117",2,0
"04","001","666","0001 ","0034","X","0231","3118",3,2
"04","001","666","0001 ","0034","X","0502","3149",1,89
"04","001","666","0001 ","0034","X","0502","3150",2,13
"04","001","666","0001 ","0034","X","0503","3160",1,18
"04","001","666","0001 ","0034","X","0543","3220",1,35
"04","001","666","0001 ","0034","X","0567","3292",1,5
"04","001","666","0001 ","0034","X","0570","3299",1,3
"04","001","666","0001 ","0034","X","0578","3313",1,25
"04","001","666","0001 ","0035","X","0022","3017",1,5
"04","001","666","0001 ","0035","X","0069","3037",1,2
"04","001","666","0001 ","0035","X","0201","3101",1,14
"04","001","666","0001 ","0035","X","0217","3113",1,9
"04","001","666","0001 ","0035","X","0231","3115",4,0
"04","001","666","0001 ","0035","X","0231","3116",1,1
"04","001","666","0001 ","0035","X","0231","3117",2,1
"04","001","666","0001 ","0035","X","0231","3118",3,0
